url_path,views_total,views_unique
/awslabs/aws-cloudsaga,124,86
/awslabs/aws-cloudsaga/tree/main/cloudsaga,41,9
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,33,7
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,20,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,14,4
/awslabs/aws-cloudsaga/tree/main/screenshots,13,6
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,11,2
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,10,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/public_resources.py,10,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/network_changes.py,10,2
