referrer,views_total,views_unique
Google,45,20
t.co,17,2
github.com,11,8
pages.awscloud.com,8,5
linkedin.com,3,3
cloudsecdocs.com,2,2
l.facebook.com,2,1
github.cfpb.gov,1,1
mail.google.com,1,1
Bing,1,1
