referrer,views_total,views_unique
Google,96,36
github.com,15,9
maturitymodel.security.aws.dev,8,7
search.brave.com,5,1
pages.awscloud.com,3,1
t.co,2,2
Bing,2,2
wiki.cornerstoneondemand.com,2,1
DuckDuckGo,2,1
docs.google.com,1,1
