referrer,views_total,views_unique
Google,32,18
maturitymodel.security.aws.dev,12,3
github.com,9,7
cloudsec.cybr.com,8,7
nubenetes.com,5,3
jpn.nec.com,3,2
stratus-red-team.cloud,2,2
statics.teams.cdn.office.net,2,1
confluence.cornell.edu,1,1
